round,arm_pulled,reward,cum_reward,regret
586,20,22,12169,82.65322580645079
587,20,23,12192,80.5604838709678
588,20,22,12214,79.46774193548299
589,20,24,12238,76.375
590,20,16,12254,81.28225806451519
591,20,24,12278,78.1895161290322
592,20,23,12301,76.09677419354739
593,20,23,12324,74.0040322580644
594,20,29,12353,65.91129032257959
595,20,18,12371,68.8185483870966
596,20,26,12397,63.72580645161179
597,20,21,12418,63.6330645161288
598,20,21,12439,63.54032258064399
599,20,24,12463,60.447580645161
600,20,22,12485,59.35483870967619
601,20,17,12502,63.262096774193196
602,20,21,12523,63.16935483870839
603,20,25,12548,59.076612903225396
604,20,24,12572,55.983870967740586
605,20,23,12595,53.891129032257595
606,20,17,12612,57.798387096772785
607,20,23,12635,55.705645161289794
608,20,22,12657,54.612903225806804
609,20,22,12679,53.520161290321994
610,20,21,12700,53.427419354839
611,20,23,12723,51.33467741935419
612,20,14,12737,58.2419354838712
613,20,18,12755,61.14919354838639
614,20,24,12779,58.0564516129034
615,20,22,12801,56.96370967741859
616,20,17,12818,60.8709677419356
617,20,27,12845,54.77822580645079
618,20,25,12870,50.6854838709678
619,20,20,12890,51.59274193548299
620,20,27,12917,45.5
621,20,21,12938,45.40725806451519
622,20,21,12959,45.3145161290322
623,20,24,12983,42.22177419354739
624,20,22,13005,41.1290322580644
625,20,19,13024,43.03629032257959
626,20,20,13044,43.9435483870966
627,20,33,13077,31.85080645161179
628,20,11,13088,41.7580645161288
629,20,16,13104,46.66532258064399
630,20,18,13122,49.572580645161
631,20,19,13141,51.47983870967619
632,20,17,13158,55.387096774193196
633,20,26,13184,50.29435483870839
634,20,16,13200,55.201612903225396
635,20,17,13217,59.108870967740586
636,20,20,13237,60.016129032257595
637,20,26,13263,54.923387096772785
638,20,22,13285,53.830645161289794
639,20,13,13298,61.737903225804985
640,20,25,13323,57.645161290321994
641,20,21,13344,57.552419354839
642,20,15,13359,63.45967741935419
643,20,19,13378,65.3669354838712
644,20,14,13392,72.27419354838639
645,20,11,13403,82.1814516129034
646,20,24,13427,79.08870967741859
647,20,16,13443,83.9959677419356
648,20,29,13472,75.90322580645079
649,20,22,13494,74.8104838709678
650,20,16,13510,79.71774193548299
651,20,19,13529,81.625
652,20,17,13546,85.53225806451519
653,20,30,13576,76.4395161290322
654,20,24,13600,73.34677419354739
655,20,25,13625,69.2540322580644
656,20,24,13649,66.16129032257959
657,20,24,13673,63.0685483870966
658,20,19,13692,64.97580645161179
659,20,16,13708,69.8830645161288
660,20,18,13726,72.79032258064399
661,20,20,13746,73.697580645161
662,20,21,13767,73.60483870967619
663,20,20,13787,74.5120967741932
664,20,21,13808,74.41935483870839
665,20,19,13827,76.3266129032254
666,20,15,13842,82.23387096774059
667,20,27,13869,76.1411290322576
668,20,26,13895,71.04838709677279
669,20,19,13914,72.9556451612898
670,20,22,13936,71.86290322580498
671,20,23,13959,69.770161290322
672,20,23,13982,67.67741935483718
673,20,17,13999,71.5846774193542
674,20,21,14020,71.4919354838712
675,20,15,14035,77.39919354838639
676,20,22,14057,76.3064516129034
677,20,19,14076,78.21370967741859
678,20,15,14091,84.1209677419356
679,20,23,14114,82.02822580645079
680,20,23,14137,79.9354838709678
681,20,16,14153,84.84274193548299
682,20,25,14178,80.75
683,20,23,14201,78.65725806451519
684,20,18,14219,81.5645161290322
685,20,17,14236,85.47177419354739
686,20,20,14256,86.3790322580644
687,20,22,14278,85.28629032257959
688,20,27,14305,79.1935483870966
689,20,16,14321,84.10080645161179
690,20,22,14343,83.0080645161288
691,20,25,14368,78.91532258064399
692,20,24,14392,75.822580645161
693,20,19,14411,77.72983870967619
694,20,21,14432,77.6370967741932
695,20,15,14447,83.54435483870839
696,20,18,14465,86.4516129032254
697,20,27,14492,80.35887096774059
698,20,24,14516,77.2661290322576
699,20,27,14543,71.17338709677279
700,20,15,14558,77.0806451612898
701,20,15,14573,82.98790322580498
702,20,18,14591,85.895161290322
703,20,19,14610,87.80241935483718
704,20,17,14627,91.7096774193542
705,20,18,14645,94.6169354838712
706,20,19,14664,96.52419354838639
707,20,21,14685,96.4314516129034
708,20,22,14707,95.33870967741859
709,20,23,14730,93.2459677419356
710,20,19,14749,95.15322580645079
711,20,21,14770,95.0604838709678
712,20,16,14786,99.96774193548299
713,20,10,14796,110.875
714,20,24,14820,107.78225806451519
715,20,13,14833,115.6895161290322
716,20,19,14852,117.59677419354739
717,20,24,14876,114.5040322580644
718,20,14,14890,121.41129032257959
719,20,20,14910,122.3185483870966
720,20,26,14936,117.22580645161179
721,20,24,14960,114.1330645161288
722,20,28,14988,107.04032258064399
723,20,22,15010,105.947580645161
724,20,27,15037,99.85483870967619
725,20,16,15053,104.7620967741932
726,20,16,15069,109.66935483870839
727,20,12,15081,118.5766129032254
728,20,27,15108,112.48387096774059
729,20,19,15127,114.3911290322576
730,20,20,15147,115.29838709677279
731,20,22,15169,114.2056451612898
732,20,22,15191,113.11290322580498
733,20,25,15216,109.020161290322
734,20,20,15236,109.92741935483718
735,20,23,15259,107.8346774193542
736,20,16,15275,112.7419354838712
737,20,22,15297,111.64919354838639
738,20,15,15312,117.5564516129034
