round,arm_pulled,reward,cum_reward,regret
579,13,27,13264,136.42580645161252
580,13,19,13283,140.56989247311867
581,13,20,13303,143.713978494623
582,13,29,13332,137.85806451612916
583,13,21,13353,140.00215053763532
584,13,28,13381,135.14623655913965
585,13,26,13407,132.2903225806458
586,13,18,13425,137.43440860215014
587,13,20,13445,140.5784946236563
588,13,30,13475,133.72258064516063
589,13,22,13497,134.8666666666668
590,13,30,13527,128.01075268817294
591,13,34,13561,117.15483870967728
592,13,24,13585,116.29892473118343
593,13,27,13612,112.44301075268777
594,13,23,13635,112.58709677419392
595,13,37,13672,98.73118279569826
596,13,23,13695,98.87526881720441
597,13,26,13721,96.01935483871057
598,13,28,13749,91.1634408602149
599,13,14,13763,100.30752688172106
600,13,23,13786,100.4516129032254
601,13,20,13806,103.59569892473155
602,13,27,13833,99.7397849462377
603,13,24,13857,98.88387096774204
604,13,24,13881,98.0279569892482
605,13,21,13902,100.17204301075253
606,13,17,13919,106.31612903225869
607,13,24,13943,105.46021505376302
608,13,17,13960,111.60430107526918
609,13,20,13980,114.74838709677533
610,13,26,14006,111.89247311827967
611,13,27,14033,108.03655913978582
612,13,20,14053,111.18064516129016
613,13,19,14072,115.32473118279631
614,13,32,14104,106.46881720430065
615,13,32,14136,97.6129032258068
616,13,20,14156,100.75698924731296
617,13,22,14178,101.9010752688173
618,13,14,14192,111.04516129032345
619,13,26,14218,108.18924731182778
620,13,18,14236,113.33333333333394
621,13,18,14254,118.47741935483828
622,13,22,14276,119.62150537634443
623,13,23,14299,119.76559139785059
624,13,23,14322,119.90967741935492
625,13,24,14346,119.05376344086108
626,13,26,14372,116.19784946236541
627,13,19,14391,120.34193548387157
628,13,15,14406,128.4860215053759
629,13,30,14436,121.63010752688206
630,13,20,14456,124.77419354838821
631,13,24,14480,123.91827956989255
632,13,26,14506,121.0623655913987
633,13,23,14529,121.20645161290304
634,13,26,14555,118.35053763440919
635,13,28,14583,113.49462365591353
636,13,26,14609,110.63870967741968
637,13,30,14639,103.78279569892584
638,13,19,14658,107.92688172043017
639,13,18,14676,113.07096774193633
640,13,25,14701,111.21505376344066
641,13,26,14727,108.35913978494682
642,13,26,14753,105.50322580645116
643,13,23,14776,105.64731182795731
644,13,19,14795,109.79139784946346
645,13,27,14822,105.9354838709678
646,13,23,14845,106.07956989247396
647,13,26,14871,103.22365591397829
648,13,25,14896,101.36774193548445
649,13,23,14919,101.51182795698878
650,13,28,14947,96.65591397849494
651,13,20,14967,99.80000000000109
652,13,25,14992,97.94408602150543
653,13,21,15013,100.08817204301158
654,13,25,15038,98.23225806451592
655,13,19,15057,102.37634408602207
656,13,22,15079,103.52043010752641
657,13,20,15099,106.66451612903256
658,13,27,15126,102.80860215053872
659,13,20,15146,105.95268817204305
660,13,27,15173,102.09677419354921
661,13,23,15196,102.24086021505354
662,13,23,15219,102.3849462365597
663,13,26,15245,99.52903225806403
664,13,19,15264,103.67311827957019
665,13,24,15288,102.81720430107634
