round,arm_pulled,reward,cum_reward,regret
820,7,16,13854,81.0552763819087
821,7,16,13870,82.04924623115585
822,7,21,13891,78.04321608040118
823,7,13,13904,82.03718592964833
824,7,20,13924,79.03115577889366
825,7,19,13943,77.02512562814081
826,7,20,13963,74.01909547738614
827,7,17,13980,74.0130653266333
828,7,21,14001,70.00703517587863
829,7,20,14021,67.00100502512578
830,7,9,14030,74.99497487437111
831,7,15,14045,76.98894472361826
832,7,18,14063,75.98291457286359
833,7,19,14082,73.97688442211074
834,7,14,14096,76.97085427135607
835,7,21,14117,72.96482412060323
836,7,15,14132,74.95879396984856
837,7,11,14143,80.95276381909571
838,7,17,14160,80.94673366834104
839,7,19,14179,78.94070351758819
840,7,21,14200,74.93467336683352
841,7,20,14220,71.92864321608067
842,7,19,14239,69.922613065326
843,7,17,14256,69.91658291457315
844,7,14,14270,72.91055276381849
845,7,15,14285,74.90452261306564
846,7,16,14301,75.89849246231097
847,7,14,14315,78.89246231155812
848,7,15,14330,80.88643216080345
849,7,19,14349,78.8804020100506
850,7,24,14373,71.87437185929593
851,7,21,14394,67.86834170854308
852,7,17,14411,67.86231155778842
853,7,20,14431,64.85628140703557
854,7,21,14452,60.8502512562809
855,7,11,14463,66.84422110552623
856,7,13,14476,70.83819095477338
857,7,15,14491,72.83216080401871
858,7,17,14508,72.82613065326586
859,7,16,14524,73.8201005025112
860,7,20,14544,70.81407035175835
861,7,18,14562,69.80804020100368
862,7,23,14585,63.80201005025083
863,7,14,14599,66.79597989949616
864,7,8,14607,75.78994974874331
865,7,18,14625,74.78391959798864
866,7,17,14642,74.7778894472358
867,7,12,14654,79.77185929648113
868,7,15,14669,81.76582914572828
869,7,19,14688,79.75979899497361
870,7,21,14709,75.75376884422076
871,7,20,14729,72.74773869346609
872,7,18,14747,71.74170854271324
873,7,16,14763,72.73567839195857
874,7,19,14782,70.72964824120572
875,7,15,14797,72.72361809045105
876,7,16,14813,73.7175879396982
877,7,17,14830,73.71155778894354
878,7,12,14842,78.70552763819069
879,7,14,14856,81.69949748743602
880,7,21,14877,77.69346733668317
881,7,13,14890,81.6874371859285
882,7,12,14902,86.68140703517565
883,7,17,14919,86.67537688442098
884,7,17,14936,86.66934673366814
885,7,16,14952,87.66331658291347
886,7,17,14969,87.65728643216062
887,7,15,14984,89.65125628140595
888,7,21,15005,85.6452261306531
889,7,16,15021,86.63919597989843
890,7,20,15041,83.63316582914558
891,7,23,15064,77.62713567839091
892,7,20,15084,74.62110552763806
893,7,21,15105,70.6150753768834
894,7,19,15124,68.60904522613055
895,7,26,15150,59.60301507537588
896,7,21,15171,55.59698492462303
897,7,16,15187,56.59095477386836
898,7,11,15198,62.58492462311551
899,7,13,15211,66.57889447236084
900,7,19,15230,64.572864321608
901,7,20,15250,61.566834170853326
902,7,9,15259,69.56080402010048
903,7,17,15276,69.55477386934581
904,7,22,15298,64.54874371859296
905,7,19,15317,62.54271356783829
906,7,19,15336,60.53668341708544
907,7,16,15352,61.53065326633077
908,7,16,15368,62.524623115577924
909,7,16,15384,63.518592964823256
910,7,15,15399,65.5125628140704
911,7,15,15414,67.50653266331574
912,7,18,15432,66.50050251256289
913,7,18,15450,65.49447236180822
914,7,17,15467,65.48844221105537
915,7,22,15489,60.4824120603007
916,7,20,15509,57.476381909547854
917,7,19,15528,55.470351758793186
918,7,11,15539,61.464321608040336
919,7,11,15550,67.45829145728567
920,7,22,15572,62.45226130653282
921,7,20,15592,59.44623115577815
922,7,9,15601,67.4402010050253
923,7,16,15617,68.43417085427063
924,7,14,15631,71.42814070351778
925,7,15,15646,73.42211055276312
926,7,11,15657,79.41608040201027
927,7,16,15673,80.4100502512556
928,7,19,15692,78.40402010050275
929,7,17,15709,78.39798994974808
930,7,20,15729,75.39195979899523
931,7,21,15750,71.38592964824056
932,7,20,15770,68.37989949748771
933,7,15,15785,70.37386934673304
934,7,16,15801,71.3678391959802
935,7,15,15816,73.36180904522553
936,7,15,15831,75.35577889447268
937,7,26,15857,66.34974874371801
938,7,14,15871,69.34371859296516
939,7,16,15887,70.33768844221049
940,7,18,15905,69.33165829145582
941,7,21,15926,65.32562814070297
942,7,20,15946,62.319597989948306
943,7,21,15967,58.31356783919546
944,7,21,15988,54.30753768844079
945,7,21,16009,50.30150753768794
946,7,20,16029,47.29547738693327
947,7,19,16048,45.28944723618042
948,7,16,16064,46.283417085425754
949,7,19,16083,44.277386934672904
950,7,15,16098,46.271356783918236
951,7,17,16115,46.26532663316539
952,7,17,16132,46.25929648241072
953,7,24,16156,39.25326633165787
954,7,22,16178,34.2472361809032
955,7,13,16191,38.24120603015035
956,7,21,16212,34.23517587939568
957,7,11,16223,40.229145728642834
958,7,16,16239,41.223115577888166
959,7,20,16259,38.217085427135316
960,7,20,16279,35.21105527638065
961,7,10,16289,42.2050251256278
962,7,24,16313,35.19899497487313
963,7,19,16332,33.19296482412028
964,7,20,16352,30.186934673365613
965,7,18,16370,29.180904522610945
966,7,13,16383,33.174874371859914
967,7,20,16403,30.168844221105246
968,7,20,16423,27.162814070350578
969,7,24,16447,20.15678391959591
970,7,19,16466,18.15075376884488
971,7,24,16490,11.144723618090211
972,7,16,16506,12.138693467335543
973,7,19,16525,10.132663316580874
974,7,17,16542,10.126633165829844
975,7,24,16566,3.120603015075176
976,7,12,16578,8.114572864320508
977,7,12,16590,13.10854271356584
978,7,9,16599,21.10251256281481
979,7,14,16613,24.09648241206014
980,7,20,16633,21.090452261305472
981,7,17,16650,21.084422110550804
982,7,13,16663,25.078391959799774
983,7,17,16680,25.072361809045105
984,7,11,16691,31.066331658290437
985,7,13,16704,35.06030150753577
986,7,15,16719,37.05427135678474
987,7,17,16736,37.04824120603007
988,7,19,16755,35.0422110552754
989,7,16,16771,36.036180904520734
990,7,20,16791,33.0301507537697
991,7,14,16805,36.024120603015035
992,7,16,16821,37.01809045226037
993,7,13,16834,41.0120603015057
994,7,21,16855,37.00603015075467
995,7,17,16872,37.0
996,7,14,16886,39.99396984924533
997,7,16,16902,40.98793969849066
998,7,19,16921,38.98190954773963
999,7,20,16941,35.975879396984965
1000,7,23,16964,29.969849246230297
